shipment_id,origin,destination,status,timestamp
SH008070,"Brownville, MT","Jorgemouth, CA",in-transit,2023-01-21T11:17:09Z
SH008071,"East Biancaton, NJ","Brianton, AL",in-transit,2022-05-30T14:30:29Z
SH008072,"Allisonside, NV","West Carolshire, AL",delivered,2022-04-22T15:16:25Z
SH008073,"West Sallymouth, MI","East Janiceview, HI",pending,2024-11-26T10:37:44Z
SH008074,"Scottville, CA","Stevenmouth, SC",pending,2022-10-02T16:10:30Z
SH008075,"Scottmouth, AZ","Clarkton, LA",delivered,2023-12-07T01:45:47Z
SH008076,"Baldwinmouth, WA","West Christopher, IL",cancelled,2023-12-12T21:24:51Z
SH008077,"Port Roberthaven, PR","Jomouth, AS",delivered,2023-12-30T03:02:39Z
SH008078,"Burtonstad, WY","Jasonview, GU",in-transit,2024-09-01T08:00:54Z
SH008079,"East Randallfurt, ND","East Ericahaven, TX",in-transit,2023-07-28T01:02:52Z
SH008080,"Brianbury, VT","Cabreraberg, MD",pending,2024-07-07T23:56:19Z
SH008081,"West Davidborough, KY","Philipfort, NC",cancelled,2025-01-30T07:29:47Z
SH008082,"Jenkinsmouth, DE","Port Annview, WY",pending,2022-01-31T14:33:43Z
SH008083,"Angelaport, CO","Steinchester, HI",pending,2025-09-24T17:20:48Z
SH008084,"North Blake, VA","South Elizabethside, IN",in-transit,2025-05-14T10:42:42Z
SH008085,"Reneemouth, HI","Jamestown, KS",delivered,2024-09-11T00:46:04Z
SH008086,"Vargasmouth, AR","New Carrie, NV",pending,2022-03-21T13:34:07Z
SH008087,"West Alexis, OK","Port Taylor, KS",delivered,2024-12-11T23:15:35Z
SH008088,"Woodsfort, NV","Lake Mirandaside, NC",delivered,2024-12-01T03:06:20Z
SH008089,"Erinberg, DC","South Mathewview, ME",in-transit,2022-07-22T06:49:01Z
SH008090,"Sarahmouth, NC","Santosburgh, TN",cancelled,2025-02-02T17:06:04Z
SH008091,"Timothyburgh, NY","Sandersland, VI",pending,2024-07-09T14:54:14Z
SH008092,"Ericshire, IL","South Amanda, PA",cancelled,2022-08-06T22:08:40Z
SH008093,"Joannabury, PR","South Nicole, UT",in-transit,2024-11-21T18:08:29Z
SH008094,"Port Alyssa, VI","New Logan, KS",delivered,2022-04-30T17:09:49Z
SH008095,"Greentown, RI","Gomezport, AL",delivered,2025-05-18T07:44:37Z
SH008096,"Lake Davidfurt, MP","West Codyton, WA",in-transit,2025-08-28T05:54:50Z
SH008097,"Christopherfort, FL","New Jonathan, WA",cancelled,2023-08-30T02:10:36Z
SH008098,"Andrewview, MP","Smithtown, MH",pending,2023-01-30T16:54:00Z
SH008099,"Alexanderside, NC","South David, NV",pending,2022-12-05T10:05:11Z
SH008100,"South Nicholas, NY","Sarahhaven, IL",in-transit,2022-09-09T15:34:07Z
SH008101,"New Glennchester, PR","Lake Kathleenton, ND",in-transit,2025-09-05T18:58:29Z
SH008102,"Maldonadobury, KS","Nixonport, NY",in-transit,2023-04-12T18:25:47Z
SH008103,"West Lisa, GU","Cunninghamview, GA",cancelled,2023-01-26T15:26:14Z
SH008104,"Port Karen, VT","Boltonfort, RI",pending,2023-12-14T07:51:51Z
SH008105,"North Lisa, FL","Georgeport, WY",pending,2022-09-13T20:41:31Z
SH008106,"Silvafort, AK","Lake Leah, AZ",delivered,2025-02-02T17:52:06Z
SH008107,"New Jeffreymouth, CT","West Vickieport, VI",delivered,2025-12-20T04:17:52Z
SH008108,"Markshire, MA","Port Shannon, OH",cancelled,2023-01-02T19:28:15Z
SH008109,"East Hectormouth, NH","Whitebury, NJ",in-transit,2023-05-15T07:37:51Z
SH008110,"Jenniferburgh, CT","Phillipside, MP",delivered,2022-11-26T23:11:57Z
SH008111,"Helenborough, LA","Wilsonmouth, NV",in-transit,2023-07-18T07:38:28Z
SH008112,"Devonview, IL","South Tara, VI",pending,2022-01-01T04:31:19Z
SH008113,"Port Mary, WI","Mcdonaldport, OH",delivered,2023-10-24T06:25:08Z
SH008114,"North Jeremy, MN","Port Oliviaborough, ME",cancelled,2023-06-16T06:21:48Z
SH008115,"East Samanthaton, NJ","Danielport, ID",cancelled,2024-04-02T01:20:17Z
SH008116,"West Lisaville, WY","Port Carolynside, ND",cancelled,2023-01-17T20:40:53Z
SH008117,"Mindytown, CT","Tranborough, WV",pending,2023-10-24T10:05:45Z
SH008118,"Port Austinside, MN","North Thomasview, NY",in-transit,2023-04-15T10:50:45Z
SH008119,"South Antonio, SD","South Teresaside, WA",in-transit,2025-03-26T21:38:28Z
SH008120,"Fisherburgh, CO","Gonzalezborough, MN",cancelled,2023-12-16T22:05:49Z
SH008121,"Port Pennyside, NV","Port Judithview, PA",cancelled,2025-06-13T16:47:23Z
SH008122,"North Travisberg, CA","Lake Kevin, VI",in-transit,2023-09-29T04:52:25Z
SH008123,"Moralesport, ID","West John, MI",delivered,2022-10-20T00:20:17Z
SH008124,"West Leahburgh, NY","Lake Michael, MI",delivered,2024-03-30T03:34:28Z
SH008125,"Jeffreyfort, CO","Morganmouth, NH",delivered,2022-10-15T18:09:35Z
SH008126,"Baileyfort, AS","Santosfurt, MI",in-transit,2024-02-17T16:56:25Z
SH008127,"Lake Stephanie, LA","Port Tony, MP",in-transit,2025-12-03T18:51:35Z
SH008128,"Garciaburgh, PW","North Josephside, WA",in-transit,2025-04-25T22:20:54Z
SH008129,"Stewartburgh, VT","Kevinland, MN",cancelled,2024-09-28T00:58:55Z
SH008130,"Martineztown, UT","Sextonborough, OH",pending,2022-10-24T09:12:57Z
SH008131,"Port Hannahchester, CA","New Lisahaven, MO",pending,2022-12-17T19:27:25Z
SH008132,"Lake Kelly, HI","Donaldbury, MO",in-transit,2022-06-07T01:09:22Z
SH008133,"Bradport, DC","Daltonshire, MO",pending,2025-09-14T04:07:05Z
SH008134,"Lake Staceyburgh, MP","Johnsonburgh, MS",in-transit,2022-12-15T06:57:13Z
SH008135,"East Ian, NM","Longfurt, MN",cancelled,2024-12-07T16:31:09Z
SH008136,"Deborahport, PW","Lake Jasonton, UT",in-transit,2024-04-10T06:45:17Z
SH008137,"Port Dianetown, CT","Beckerville, AR",delivered,2023-03-12T00:13:22Z
SH008138,"Nelsonberg, NM","Loritown, MH",cancelled,2022-02-13T18:14:10Z
SH008139,"Susanside, FL","North Jessica, AK",in-transit,2025-07-14T22:18:07Z
SH008140,"Daltonfurt, OH","East Penny, ND",in-transit,2023-06-19T06:21:35Z
SH008141,"South Maryview, VA","Elizabethstad, NM",in-transit,2023-08-09T14:32:23Z
SH008142,"East Michelleville, IA","Allisonton, RI",in-transit,2023-05-19T01:57:21Z
SH008143,"Lynnport, MH","South Katherinemouth, CT",pending,2024-01-02T04:45:27Z
SH008144,"Emilyfort, MN","Jonesstad, MO",cancelled,2024-04-20T14:48:17Z
SH008145,"West Brianville, NJ","South Mark, VI",in-transit,2022-12-13T10:20:54Z
SH008146,"Harrisonmouth, GA","North Ashley, MI",delivered,2023-02-02T08:31:57Z
SH008147,"Jacksonshire, IN","New Russellfort, TN",delivered,2024-09-22T01:35:41Z
SH008148,"Micheleview, PW","Melissaside, NC",delivered,2024-01-29T12:31:51Z
SH008149,"Robertshire, MT","New Melanie, KS",delivered,2024-11-09T08:52:20Z
SH008150,"East Wesleymouth, AR","Howeberg, FL",cancelled,2022-07-01T19:13:54Z
SH008151,"Robertville, UT","West Moniquetown, MI",delivered,2022-03-26T16:21:32Z
SH008152,"Romeroview, NM","Dillonchester, SC",delivered,2023-07-10T02:58:12Z
SH008153,"Andrewside, NC","East Matthewberg, AR",cancelled,2025-10-22T00:47:05Z
SH008154,"Jameston, FL","North Christophermouth, IA",in-transit,2025-12-13T09:23:05Z
SH008155,"Oscarfurt, RI","Dawnmouth, DC",cancelled,2023-07-01T04:30:32Z
SH008156,"Lake Karentown, VI","Port Allison, HI",delivered,2025-07-20T00:25:10Z
SH008157,"New Kayla, IL","West Robertoland, MP",delivered,2025-01-05T10:14:44Z
SH008158,"East Brettmouth, CA","Lake Justinburgh, NJ",pending,2024-04-26T16:52:54Z
SH008159,"Port Cynthia, CT","Port Caitlin, MS",cancelled,2022-09-12T06:21:11Z
SH008160,"East Stacy, SC","Jamesshire, KY",delivered,2024-06-21T21:30:09Z
SH008161,"South Richardfort, MN","North Kelseymouth, SD",delivered,2023-08-11T18:02:32Z
SH008162,"Lake Samuelview, DE","Port Amandabury, AR",delivered,2025-04-03T07:30:12Z
SH008163,"Maureenport, FL","Larsenville, MA",cancelled,2024-03-05T01:53:46Z
SH008164,"North Jonathan, OR","Johnshire, UT",pending,2025-06-27T05:58:30Z
SH008165,"Port Scottberg, MD","South Tanyafort, WI",in-transit,2025-08-20T12:38:30Z
SH008166,"Lake Matthewstad, IL","Kleinfurt, VT",delivered,2022-04-15T03:42:24Z
SH008167,"North Brandi, AL","Kentport, IL",delivered,2023-02-08T23:29:57Z
SH008168,"Jacobshaven, WV","Palmermouth, RI",in-transit,2023-06-29T20:48:12Z
SH008169,"Mooremouth, MN","North Charlesside, KS",cancelled,2023-07-12T20:22:02Z
SH008170,"Lake Lisamouth, MT","East William, MO",cancelled,2022-11-21T20:00:06Z
SH008171,"Melissaberg, TX","Lake Lauren, SD",pending,2024-12-24T19:38:31Z
SH008172,"South Dakotamouth, GA","Kristitown, DC",cancelled,2025-12-24T14:39:39Z
SH008173,"Vanessaport, PR","West Kennethmouth, VA",pending,2025-05-25T16:43:40Z
SH008174,"Lake Amber, WI","South Danielle, DE",cancelled,2025-02-25T19:50:06Z
SH008175,"Kyleland, PR","Mitchellland, AS",in-transit,2023-10-31T21:38:43Z
SH008176,"Martinfort, DC","West Maryland, ME",cancelled,2024-04-03T02:45:25Z
SH008177,"Port Rachel, IL","North Kennethport, PW",cancelled,2025-01-14T06:52:54Z
SH008178,"Alyssamouth, IN","Bishopshire, NE",delivered,2022-04-30T14:56:50Z
SH008179,"Davidfort, AR","Port Alisha, MP",cancelled,2023-09-16T22:13:40Z
SH008180,"Mackland, IL","Lake Ryanchester, DC",delivered,2025-06-18T08:05:01Z
SH008181,"Garzaburgh, MI","Smithstad, OK",in-transit,2022-09-02T22:25:09Z
SH008182,"South Christopherburgh, FL","Floresborough, HI",cancelled,2024-01-20T21:00:55Z
SH008183,"Lake Barbarafort, CO","Clairetown, LA",cancelled,2024-01-04T18:03:44Z
SH008184,"Port Jerrytown, ND","West Erinhaven, IN",cancelled,2024-05-27T12:05:02Z
SH008185,"Hessborough, RI","Clarkview, CA",delivered,2024-02-04T06:53:16Z
SH008186,"Brittanymouth, AS","Allisonhaven, TX",in-transit,2022-01-31T23:08:37Z
SH008187,"South Williamburgh, WI","Lewishaven, HI",pending,2025-04-22T06:24:56Z
SH008188,"North Donaldburgh, GA","New Justin, NY",cancelled,2022-11-05T09:45:16Z
SH008189,"South Dennisburgh, OR","South Michael, GA",cancelled,2024-06-16T17:28:30Z
SH008190,"New Brian, NJ","East Crystalfort, NC",delivered,2025-10-13T16:56:04Z
SH008191,"Jacobsburgh, CA","South Autumntown, NJ",in-transit,2025-08-08T14:02:11Z
SH008192,"Savagefort, MH","Kristiville, SD",cancelled,2024-08-03T08:06:56Z
SH008193,"North James, WI","Kaylaburgh, IL",cancelled,2024-11-17T10:33:47Z
SH008194,"East Hannah, IA","Cunninghamberg, MT",in-transit,2024-05-14T20:39:57Z
SH008195,"Martinburgh, OR","Hendersonhaven, VI",in-transit,2025-02-28T15:53:21Z
SH008196,"West Lindsay, UT","Wrightchester, OH",in-transit,2022-06-27T03:08:15Z
SH008197,"Taylorbury, KS","Port Darrellmouth, NJ",in-transit,2024-11-22T14:01:00Z
SH008198,"Ashleytown, OR","Saraborough, GU",cancelled,2025-11-20T04:32:11Z
SH008199,"Cummingsfurt, AL","New Erikafurt, KY",pending,2024-10-11T00:00:44Z
SH008200,"East Glen, NH","Carterfort, MN",cancelled,2025-01-15T21:29:42Z
SH008201,"Wrightview, AL","North Jamestown, FL",pending,2022-02-16T16:04:57Z
SH008202,"South Christina, VI","North Johnland, FM",cancelled,2025-08-18T14:59:19Z
SH008203,"New James, AL","Lake Matthewview, DE",delivered,2022-04-14T19:08:28Z
SH008204,"South Coleton, SD","Annfurt, VI",cancelled,2024-09-22T18:13:49Z
SH008205,"New Julie, MN","Gibsonhaven, FL",pending,2023-09-03T08:28:13Z
SH008206,"North Sherrybury, NH","Lake Brianhaven, CA",cancelled,2024-08-08T06:25:11Z
SH008207,"West Anthony, WV","East Angelaport, MS",in-transit,2023-09-24T17:24:52Z
SH008208,"Weaverburgh, AR","Port Ronald, OR",pending,2022-09-08T00:11:21Z
SH008209,"Munozberg, AS","Lauratown, VI",cancelled,2022-11-04T10:01:34Z
SH008210,"Lake Samuelchester, IA","Mariaside, HI",in-transit,2023-09-11T02:47:09Z
SH008211,"Lake Jadeberg, VT","Lake Andrew, KS",in-transit,2024-09-05T19:00:05Z
SH008212,"Vickitown, OR","South Alexis, NJ",in-transit,2022-06-29T19:02:04Z
SH008213,"Lake Jaimebury, SC","Popehaven, SD",delivered,2024-03-16T08:31:10Z
SH008214,"Sullivantown, OH","Lake John, AK",cancelled,2023-08-25T03:02:03Z
SH008215,"Port Theresaton, ID","South Lindseybury, MP",in-transit,2023-04-10T12:56:44Z
SH008216,"Lake Jacobview, OH","Nathanside, ME",pending,2025-07-02T00:55:45Z
SH008217,"Dominiquefort, IL","West Kevin, MH",delivered,2022-03-18T12:51:22Z
SH008218,"Lake Michael, PW","South Timothytown, DC",pending,2024-04-25T05:21:19Z
SH008219,"Lake Taylor, AS","West Kathryn, MS",cancelled,2025-03-06T19:58:36Z
SH008220,"Longborough, NY","Port Jason, AL",pending,2023-02-02T18:15:22Z
SH008221,"Randallmouth, NV","South Michael, WY",pending,2023-01-13T01:27:17Z
SH008222,"Courtneyshire, AK","West Patrickmouth, KY",delivered,2025-07-16T14:52:07Z
SH008223,"Port Christopher, NE","Lake Sara, NY",delivered,2024-09-23T04:31:54Z
SH008224,"East Daniel, OR","South Steven, GA",pending,2024-03-19T13:07:25Z
SH008225,"Lukefort, OR","Lake Tyler, OR",in-transit,2022-09-28T01:50:55Z
SH008226,"New John, HI","Norrisburgh, PA",pending,2022-08-17T19:39:52Z
SH008227,"West Jamie, AR","West Christinaland, AS",pending,2024-05-16T09:27:47Z
SH008228,"New Jamesmouth, UT","Sarahborough, WV",cancelled,2025-03-23T23:16:05Z
SH008229,"Port Jimmy, TX","Jonathanland, TN",cancelled,2023-03-28T17:13:12Z
SH008230,"Housemouth, IL","Scottberg, AS",pending,2023-03-26T03:20:28Z
SH008231,"Port William, NC","Thomasstad, KS",delivered,2025-03-16T23:16:00Z
SH008232,"North Vicki, WV","West Laura, NE",cancelled,2025-02-23T16:55:35Z
SH008233,"Sherriview, TN","Turnerchester, AL",delivered,2025-03-31T18:05:50Z
SH008234,"Lisaport, OH","Tracyfort, NH",in-transit,2024-02-18T18:45:06Z
SH008235,"New Kara, OR","Port Brian, SD",delivered,2025-08-07T00:51:08Z
SH008236,"North Ravenbury, AK","Weberfurt, IA",pending,2022-05-01T14:01:48Z
SH008237,"Anthonyside, MH","Stacyburgh, TN",delivered,2023-06-27T03:15:47Z
SH008238,"Port Jamesfort, MA","Ramirezside, FM",delivered,2024-09-23T19:26:37Z
SH008239,"Port Jasmine, OR","New Jessicachester, NH",cancelled,2025-04-11T01:12:01Z
SH008240,"North Robert, AK","Port Thomas, SD",cancelled,2024-02-23T10:33:17Z
SH008241,"North Gregorychester, WI","East Christopherbury, MH",cancelled,2025-07-22T17:22:50Z
SH008242,"Danieltown, CT","Martinhaven, CO",pending,2023-06-04T11:21:24Z
SH008243,"Ericfort, DE","Andreaside, VI",pending,2022-03-02T14:31:18Z
SH008244,"Kerrborough, UT","Lindsayside, AS",in-transit,2022-12-11T01:14:15Z
SH008245,"Rochafort, CA","Bradfordville, IL",delivered,2025-01-22T01:32:53Z
SH008246,"North Michele, WY","Williamsmouth, CA",cancelled,2025-05-19T17:58:00Z
SH008247,"East Bailey, DC","Port Lynn, CT",pending,2025-08-22T02:55:44Z
SH008248,"Justinborough, FM","Fisherfort, MS",pending,2023-11-22T08:50:29Z
SH008249,"Nicholsview, MA","Foxmouth, AR",cancelled,2025-01-05T06:04:54Z
SH008250,"New Paulaport, MS","New Philipmouth, ME",cancelled,2025-11-13T11:04:49Z
SH008251,"Lake Eric, ME","Tammymouth, AL",in-transit,2025-05-21T23:36:19Z
SH008252,"Michaelside, WY","North Rebekahfort, MD",in-transit,2023-02-06T14:52:16Z
SH008253,"Curryhaven, WY","Bradytown, MN",in-transit,2023-03-05T19:16:35Z
SH008254,"Michaelshire, OK","East Susanton, SC",cancelled,2022-09-24T08:44:42Z
SH008255,"East Kent, ME","South Kim, OH",pending,2023-03-06T23:03:47Z
SH008256,"Port Drewland, CA","Juliaborough, OR",pending,2024-04-08T21:19:24Z
SH008257,"North Sheenabury, MT","Bradleybury, ID",pending,2024-04-11T03:26:19Z
SH008258,"Teresamouth, MN","Rossfurt, VT",delivered,2023-03-08T04:04:33Z
SH008259,"South Lorraine, MH","Port Danielmouth, WA",pending,2023-08-28T05:55:20Z
SH008260,"Marcushaven, CT","Port Martin, NC",in-transit,2024-08-10T08:16:28Z
SH008261,"New Michael, VI","Caseton, AR",delivered,2025-12-06T23:59:40Z
SH008262,"Connorhaven, SD","Wrightchester, PW",in-transit,2025-11-02T04:46:25Z
SH008263,"Christinemouth, AR","Robertfurt, ND",in-transit,2022-04-27T07:04:18Z
SH008264,"North Adrian, NC","Lake Andrea, NH",in-transit,2022-06-03T01:01:32Z
SH008265,"West Antonio, WA","East Yvetteview, LA",delivered,2023-06-21T05:39:35Z
SH008266,"West Michaelport, CT","New Jared, VT",in-transit,2022-09-06T00:13:18Z
SH008267,"Lake Angela, NH","North Kevin, AL",cancelled,2023-02-06T07:09:36Z
SH008268,"Thomasland, AS","South Erica, NM",cancelled,2023-09-08T00:51:07Z
SH008269,"New Cynthialand, OH","East Emilyborough, NH",in-transit,2022-10-05T01:58:26Z
SH008270,"Johnsonview, DE","West Matthewside, NC",cancelled,2023-08-09T14:26:10Z
SH008271,"Rhodesfort, FL","South Keith, WV",delivered,2024-03-16T16:23:07Z
SH008272,"Port Douglas, LA","Kendramouth, IN",in-transit,2025-12-19T21:21:08Z
SH008273,"Carterfort, NY","Thomaschester, WA",delivered,2023-09-01T21:25:45Z
SH008274,"New Lorishire, MN","Elizabethport, NE",delivered,2025-03-20T05:48:23Z
SH008275,"Hallview, NE","Frankfurt, NY",in-transit,2025-07-10T16:03:03Z
SH008276,"East Nicholasview, AS","New Autumnstad, IL",delivered,2023-08-10T19:41:01Z
SH008277,"Bruceland, MP","Port Kyle, ID",in-transit,2022-08-30T08:59:40Z
SH008278,"Ericside, VT","East Jeffrey, OR",pending,2024-04-02T15:18:16Z
SH008279,"Beckside, HI","Danton, PR",cancelled,2023-01-28T05:32:04Z
SH008280,"Wilsonstad, AZ","Gonzalezland, TN",in-transit,2024-08-10T11:11:41Z
SH008281,"South Amberchester, NJ","New Ashleyberg, AK",pending,2022-10-22T14:35:36Z
SH008282,"Nathanielstad, KY","North Robert, MS",pending,2024-05-25T18:40:17Z
SH008283,"Lake Charlesmouth, NH","East Dawn, NE",pending,2022-09-25T04:01:41Z
SH008284,"Port Kimberlyshire, VA","West Dale, VI",in-transit,2022-08-06T21:26:42Z
SH008285,"Port Jamesshire, KS","Leemouth, WI",cancelled,2025-05-01T23:04:27Z
SH008286,"North Loriside, NH","Hallshire, CT",cancelled,2022-06-15T04:09:40Z
SH008287,"Davisborough, VI","Shirleymouth, AS",in-transit,2024-07-21T23:41:49Z
SH008288,"South Sheriview, WI","Cruzshire, FL",in-transit,2025-05-29T11:09:36Z
SH008289,"Port Jenniferbury, WA","Port Aaron, AR",delivered,2025-12-24T09:09:09Z
SH008290,"Faithview, MI","Dianaport, SD",pending,2024-08-05T07:55:44Z
SH008291,"Port Heatherburgh, ME","North Mauricechester, AZ",cancelled,2023-12-09T11:25:53Z
SH008292,"Port Heather, WI","Thompsonview, OK",pending,2024-10-05T09:58:19Z
SH008293,"East Gregory, MA","South Anne, SC",pending,2025-10-25T16:48:03Z
SH008294,"Jeffreyton, MN","Loveville, AK",pending,2023-03-26T02:35:31Z
SH008295,"West Roy, DC","Daybury, PR",delivered,2023-08-09T04:27:00Z
SH008296,"East Amandaborough, NM","Scottchester, AK",cancelled,2024-03-28T04:18:07Z
SH008297,"South Christophertown, GU","North Amanda, OK",in-transit,2022-01-22T19:36:46Z
SH008298,"Jamesburgh, IA","North James, HI",in-transit,2025-12-28T16:51:32Z
SH008299,"Port Nicholas, NY","Calderonside, LA",pending,2024-04-30T12:44:17Z
SH008300,"Christianmouth, IN","West Michelle, CT",pending,2023-11-29T04:29:30Z
SH008301,"Sarahborough, AS","South Madison, MT",delivered,2025-07-07T22:51:16Z
SH008302,"New Evan, MS","Port David, TX",cancelled,2022-12-23T22:38:07Z
SH008303,"East Nataliehaven, PA","Paultown, GA",cancelled,2025-07-23T20:35:21Z
SH008304,"North Jenniferbury, ME","Dillonfurt, NC",in-transit,2024-04-11T09:00:50Z
SH008305,"West Vanessa, WV","Port Travisland, KS",in-transit,2025-08-29T07:06:00Z
SH008306,"Port Michael, RI","East Ashleyshire, OR",delivered,2023-01-21T13:48:17Z
SH008307,"Johnsonbury, CT","Brittanyville, DC",cancelled,2023-11-25T11:01:47Z
SH008308,"Carolynmouth, FL","Lake Brianborough, AZ",cancelled,2023-10-07T03:52:59Z
SH008309,"Port Michaelport, CO","West Karenville, SC",cancelled,2024-03-13T10:34:17Z
SH008310,"Seanberg, NJ","Masonstad, UT",cancelled,2024-12-19T09:25:41Z
SH008311,"Petersonhaven, FM","Holderhaven, MP",cancelled,2023-08-22T15:29:30Z
SH008312,"Port Kurt, HI","West Courtneyview, SD",in-transit,2022-06-07T02:26:21Z
SH008313,"Port Tommy, SD","Lake Makayla, NJ",in-transit,2024-05-04T00:58:06Z
SH008314,"Lauraburgh, VA","Thompsontown, WI",cancelled,2025-11-15T19:59:54Z
SH008315,"South David, OK","Luisbury, IA",cancelled,2022-01-14T15:22:02Z
SH008316,"Frankchester, WY","West Karlaside, KY",cancelled,2023-11-14T12:03:50Z
SH008317,"South Cynthiaville, GU","Evansmouth, AL",delivered,2025-02-24T20:37:08Z
SH008318,"West Tiffany, CA","Williamsland, AK",in-transit,2024-04-03T05:46:05Z
SH008319,"Ricardoview, NY","Walkertown, MN",pending,2024-08-28T00:23:24Z
SH008320,"Lake Johnview, PA","South Christophermouth, OH",cancelled,2025-08-04T05:32:25Z
SH008321,"South Lucasville, NE","Patrickfurt, TX",in-transit,2025-12-06T14:19:06Z
SH008322,"Lake Christopher, CO","Scottside, MI",in-transit,2024-10-30T14:58:47Z
SH008323,"Reedside, ID","New Austinside, DE",in-transit,2025-06-20T05:44:45Z
SH008324,"Nicholstown, IN","South David, NM",pending,2022-11-29T17:40:34Z
SH008325,"North Susan, VT","Floresfurt, DE",delivered,2022-11-14T20:11:41Z
SH008326,"South Tyler, VT","North Jameston, SC",pending,2024-10-07T20:28:28Z
SH008327,"Rossstad, AS","North Amanda, ME",cancelled,2022-11-22T06:09:06Z
SH008328,"Lake Jenniferberg, NH","Meaganburgh, FM",cancelled,2023-01-09T01:09:30Z
SH008329,"Elizabethland, KS","Gomezberg, AR",cancelled,2024-07-05T14:37:28Z
SH008330,"Port Kennethside, LA","New Gail, LA",pending,2023-03-20T10:23:06Z
SH008331,"Torresstad, MN","New Christophershire, WI",pending,2025-09-30T21:00:40Z
